id;id_type;sort;attrs_cn;attrs_id;attrs_name;center_x;center_y;extent_ymin;extent_ymax;extent_xmin;extent_xmax;stat_kvartal_total;stat_kvartal_geo;stat_parcel_total;stat_parcel_geo;stat_oks_total;stat_oks_geo
1399;3;8105;81:05;81:5;Юсьвинский;6180047.35434667;8192880.60730019;8137881.59014435;8253065.39064155;6089998.07073874;6261974.05195219;1460;1460;25545;14353;7503;1601
1400;3;249;02:49;2:49;Федоровский;6152594.29746746;7001545.23475477;6947788.61983734;7048166.63563788;6107752.1694068;6198048.53555224;278;278;18886;18762;8656;1861
1401;3;1651;16:51;16:51;Лениногорский городской;5839270.06754257;7282550.27731675;7274260.91545839;7288542.61717335;5833216.0489028;5846772.34075177;82;82;14670;14305;12386;2402
1402;3;8405;84:05;84:5;Хатангский;11710028.6434177;12263837.9547234;10838966.6997364;13760710.930111;10630804.5097162;12703303.1825121;24;16;1147;714;1079;198
1403;3;7813;78:13;78:13;Фрунзенский;3383511.05084454;8368849.57764731;8358999.46013435;8381073.77472917;3376600.5127172;3392454.37662101;145;145;4808;4268;4772;795
1404;3;6209;62:09;62:9;Новодеревенский;4481677.10417614;7072060.61908596;7040372.20715979;7099471.48546004;4444189.12561074;4525443.25311319;144;144;11259;5029;5725;1383
1405;3;6934;69:34;69:34;Торопецкий;3496293.58921053;7682455.41431553;7619370.91045152;7757627.68971538;3425227.7401431;3580026.13269371;807;807;24410;13505;11814;1463
1406;3;8801;88:01;88:1;Илимпийский;11035481.163342;9969624.11813886;8703866.55008254;11046496.9359083;9858743.69886998;12066207.3607728;80;80;4882;3770;2482;535
1407;3;502;05:02;5:2;Кизлярский;5235837.77304956;5465382.95177946;5407736.6844982;5542491.06359848;5168819.20293996;5294924.75574126;168;168;32902;22614;17828;7886
1408;3;4220;42:20;42:20;г. Анжеро-Судженск;9584116.83701735;7574568.89878088;7557112.77008273;7590384.07073258;9564907.18633624;9612687.07267003;305;305;35488;13874;23872;4599
1409;3;8705;87:05;87:5;г.Анадырь;19751645.2278147;9532729.62616888;9511697.18380423;9543295.71229314;19740416.9070326;19763584.5027343;23;23;2008;1956;3754;652
1410;3;7707;77:07;77:7;Западный;4166276.03848936;7498313.62172002;7475754.77051385;7521208.50396398;4138644.65980426;4182790.14537283;119;119;15263;13024;41544;22425
1411;3;7610;76:10;76:10;Первомайский;4441996.77895938;8082248.28699095;8028733.50400791;8145562.70770359;4381417.85277619;4511909.78052646;347;347;15118;5104;4890;1056
1412;3;7204;72:04;72:4;Бердюжский;7626221.49843203;7512615.57879953;7429549.34351945;7574660.99178399;7570333.53845848;7682941.52310672;80;80;15319;8873;4424;1420
1413;3;6812;68:12;68:12;Первомайский;4490662.62557712;7021256.97849504;6986424.74257518;7055753.51657579;4462493.20899407;4523378.9172492;810;810;23952;5187;13353;2646
1414;3;6330;63:30;63:30;Приволжский;5420102.8542055;6973307.51064696;6921089.21544468;7027127.67892927;5377587.76257649;5466710.61738545;307;307;16061;10365;7133;1434
1415;3;6722;67:22;67:22;Хиславичский;3576851.90713628;7195191.61380064;7156727.78572929;7229124.26685803;3534810.33843111;3614673.07586631;202;202;10892;4056;3278;909
1416;3;8504;85:04;85:4;Нукутский;11452694.6240023;7123163.54157022;7063860.08005031;7182218.00852801;11390284.1897526;11509240.5463993;167;167;22417;17514;4687;1723
1417;3;6501;65:01;65:1;г. Южно-Сахалинск;15889972.690471;5931974.25545101;5913925.19671253;5952886.74449253;15879196.6191062;15905942.9338512;240;240;33959;26719;24335;9223
1418;3;5235;52:35;52:35;Сосновский;4811419.71807853;7506504.24496407;7468548.06355136;7546572.94889721;4773178.47639271;4857157.53167916;226;226;24012;13845;10856;3415
1419;3;261;02:61;2:61;г. Сибай;6531444.6505;6930598.1266;6921115.61953666;6974378.98200117;6521546.98156949;6544959.19213063;50;50;29538;21722;16213;5534
1420;3;1610;16:10;16:10;Атнинский;5500698.11633706;7612814.94391593;7576365.46385124;7654181.102598;5466346.46233793;5530355.8563569;148;148;13574;13392;6220;1046
1421;3;3835;38:35;38:35;г. Зима;11360048.0970226;7153414.14932038;7142344.69210596;7162895.28650873;11353514.6799349;11366472.9912942;135;135;10359;8219;9706;1333
1422;3;7104;71:04;71:4;Богородицкий;4252707.53637607;7115132.66437095;7088868.0243978;7144463.36582198;4214685.93131088;4296710.16675538;201;201;19016;6794;11214;1493
1423;3;2330;23:30;23:30;Темрюкский;4138037.3520271;5660608.77154636;5633701.23355995;5692858.01192478;4074062.48211916;4198692.40739785;1088;1088;97744;75356;59072;20749
1424;3;8403;84:03;84:3;г. Дудинка;9600454.2188012;10882989.3371551;10863205.5723011;10895740.695309;9575724.25790865;9622407.13816406;18;18;3134;2516;2332;478
1425;3;8803;88:03;88:3;Тунгусско-Чунский;11400330.7419087;8676768.55212119;8096554.38475334;9211544.73572119;11036162.6738521;11745421.1495667;118;118;2630;2095;1450;245
1426;3;8104;81:04;81:4;Юрлинский;6019731.14747749;8269665.41700582;8206057.48349412;8343896.03330708;5924545.38048947;6149963.87920603;999;999;14789;9902;2590;1084
1427;3;6932;69:32;69:32;Старицкий;3871783.82653889;7672023.74724848;7614470.33827408;7733297.85897121;3775677.24016439;3956911.23512374;774;774;37468;18259;13543;2992
1428;3;7815;78:15;78:15;Кировский;3362767.23325012;8374469.40241254;8360329.36442777;8384984.71398981;3349389.33884921;3373005.06167271;202;202;5376;4800;6058;1167
1429;3;8708;87:08;87:8;Чукотский;;;;;;;14;13;1625;1252;1342;367
1430;3;4205;42:05;42:5;Крапивинский;9695809.14936518;7353965.46643941;7271155.79479567;7447184.57094123;9578046.52670767;9812598.68954513;71;71;17440;9042;10365;2817
1431;3;7722;77:22;77:22;Подольский;4140382.07823332;7424391.47641682;7389512.41005727;7454729.28460226;4111837.2786378;4171195.91698525;524;524;77925;61241;83683;19541
1432;3;7614;76:14;76:14;Рыбинский;4318664.95996048;7995897.44987873;7928260.29134641;8050070.37709828;4249596.30467517;4387508.43547512;765;765;61740;33461;25432;5967
1433;3;6619;66:19;66:19;Пригородный;6648753.87489098;7920320.59143514;7823011.52480181;8019306.88588964;6521693.92182466;6816728.01400631;291;291;65580;55845;38842;4662
1434;3;6814;68:14;68:14;Пичаевский;4696705.08448732;7022520.66398722;6985939.43703427;7061685.97984067;4653356.34717716;4738888.51307251;1167;1167;17400;4401;5150;1093
1435;3;6724;67:24;67:24;Шумячский;3593429.44272648;7148943.68943149;7115978.88709254;7186671.01882683;3535068.13863705;3638759.74384624;227;227;12886;5674;3417;1014
1436;3;8607;86:07;86:7;Октябрьский;7359411.43474792;8935548.83981141;8689046.18459355;9218227.92835268;7187284.97573235;7573904.99659415;39;39;30419;26502;24310;10887
1437;3;6337;63:37;63:37;Шигонский;5431139.08479862;7075223.77397873;7032961.81676002;7126918.57812627;5381257.08706565;5489305.19127706;438;438;24279;13365;13129;2522
1438;3;8501;85:01;85:1;Аларский;11441599.6076343;7040751.1609838;6980238.3408394;7101995.92183649;11369183.7794294;11509858.8980597;277;277;30482;23144;8015;4176
1439;3;8201;82:01;82:1;Тигильский КР;17683028.7137394;7891050.63616847;7492405.40927465;8410847.9948836;17326098.5787131;18064172.3692342;21;21;3718;1929;1049;209
1440;3;7906;79:06;79:6;Смидовичский;14902715.3626246;6192559.57922257;6123402.40746639;6268253.27361556;14815858.7543812;15027395.1253184;650;646;32144;31133;10167;1755
1441;3;266;02:66;2:66;г. Нефтекамск;6041666.5728;7574621.4299;7564142.18573353;7616885.15545551;6031507.40878467;6092658.87407099;211;211;37244;25731;40749;8323
1442;3;7119;71:19;71:19;Тепло-Огаревский;4190573.63809645;7088513.10707486;7047911.57840911;7132994.65235389;4161829.97671686;4220120.0060921;161;161;13025;8409;5597;949
1443;3;1630;16:30;16:30;Нижнекамский;5741962.89441202;7442297.69747004;7385806.44518467;7505897.02862384;5679964.91163203;5796497.63940989;483;483;51786;48972;20799;5563
1444;3;5247;52:47;52:47;Краснооктябрьский;5069049.24749035;7421127.30590537;7377773.93701792;7456258.34006587;5033638.04342396;5104502.91935344;167;167;18495;11729;7546;3561
1445;3;6505;65:05;65:5;Анивский;15842356.7542991;5877087.34249582;5763198.27359252;5947027.98615185;15808508.5495148;15905494.6787485;85;1;14952;11056;4615;1743
1446;3;8802;88:02;88:2;Байкитский;10648898.5602381;8812166.92499477;8283642.50496379;9328230.15365439;10036024.9012434;11181206.629527;115;115;3985;2661;2979;1080
1447;3;3802;38:02;38:2;Братский;11320845.9912885;7540839.02498806;7346525.52114916;7738894.95310144;11133646.803665;11522911.2975937;160;160;43351;34212;10523;3953
1448;3;2327;23:27;23:27;Славянский;4215251.20631832;5688742.56523083;5640428.64870063;5739363.73131523;4182862.45793662;4253372.06323369;537;537;62603;40277;32478;7855
1449;3;8703;87:03;87:3;Шмидтовский;;;;;;;16;13;427;168;1566;95
1450;3;6923;69:23;69:23;Оленинский;3726468.15419174;7600009.22394259;7534657.1290136;7663581.67712658;3677215.46231994;3777336.55717021;610;610;15897;6087;5083;1011
1451;3;8106;81:06;81:6;Кудымкарский;6070851.36491941;8189302.73736011;8094852.3991662;8295864.75282;5976990.70978688;6186303.31251109;1707;1707;40616;23961;9136;3726
1452;3;6227;62:27;62:27;г. Сасово;4668701.39032888;7237547.17531489;7231326.98196798;7242445.79879307;4661088.34371257;4677172.71798375;176;176;11889;7527;10669;1194
1453;3;4204;42:04;42:4;Кемеровский;9603788.440619;7462093.72397189;7373941.38950347;7539650.96678033;9537788.46777615;9673735.76557464;349;349;74554;49361;36978;12718
1454;3;7701;77:01;77:1;Центральный;4187305.64822939;7509529.18889383;7500954.39512185;7518117.77138341;4176066.10511098;4198215.6787982;306;306;19213;18281;44554;24608
1455;3;7613;76:13;76:13;Ростовский;4380264.85129885;7779423.23953756;7710698.02413629;7845027.25543256;4311327.81849522;4437097.43153935;421;421;43680;19336;17327;2678
1456;3;6641;66:41;66:41;Екатеринбургский;6739153.26108808;7717256.43682162;7677532.06225811;7756580.8313113;6679945.55644802;6784175.14373515;4067;4067;138094;133326;160578;47166
1457;3;524;05:24;5:24;Гергебильский;5233909.46674012;5239250.76281006;5224924.7046933;5253959.5222179;5213422.74674671;5254507.91543526;31;31;9318;2041;3013;1128
1458;3;6819;68:19;68:19;Староюрьевский;4533088.99364777;7051407.10531316;7015895.1325525;7086632.87960748;4498237.97829545;4568028.20545573;599;599;16502;3009;7107;2745
1459;3;8502;85:02;85:2;Баяндаевский;11752565.9774234;7009110.40983359;6935069.59612265;7100642.59550433;11691400.5729578;11819044.8090315;204;204;13127;11293;3507;2298
1460;3;7203;72:03;72:3;Аромашевский;7677644.90632793;7744470.22689475;7682792.36759832;7815143.70340781;7600965.98675268;7742643.21112827;99;99;15016;6613;4567;1241
1461;3;7836;78:36;78:36;Выборгский;3367744.87982112;8415026.2263252;8389016.64604729;8427748.32271391;3347456.0657236;3383153.07319608;405;405;14208;12991;12395;2680
1462;3;6508;65:08;65:8;Холмский;15830698.6511676;5970949.18485866;5913251.04336957;6045151.47331327;15801277.0168618;15866818.6995331;52;1;8422;1947;3216;252
1463;3;5202;52:02;52:2;Тоншаевский;5255776.41588362;7918847.01706951;7860526.70843287;7972027.17383082;5199003.87964654;5317885.23021958;173;173;14521;5308;4900;635
1464;3;227;02:27;2:27;Илишевский;6045695.40335987;7455603.05172935;7401462.93357384;7525741.44467038;5997073.5410953;6090516.25042779;377;377;40096;39900;20803;7077
1465;3;3824;38:24;38:24;Мамско-Чуйский;12499531.8512292;7994771.27041568;7684112.3109289;8323263.32903807;12269925.9637183;12696461.9417701;87;87;1729;1145;1103;108
1466;3;6925;69:25;69:25;Пеновский;3616360.93629277;7750664.57903487;7681252.51540594;7814092.02060638;3553520.40780685;3671236.97090224;431;431;12549;8425;6318;769
1467;3;8103;81:03;81:3;Кочевский;6033658.59472393;8342695.89629274;8283298.35599979;8402254.92006171;5970265.82877113;6117357.10356674;262;262;18372;7283;3300;1765
1468;3;4216;42:16;42:16;Чебулинский;9742925.81296321;7516374.47702705;7444862.5089448;7588227.20477939;9666049.96100482;9821024.15119424;83;83;9092;4382;4705;1367
1469;3;2313;23:13;23:13;Красноармейский;4271583.12892673;5672626.75518898;5630603.41649479;5715616.15571136;4233036.70494142;4318772.10980038;1751;1751;64095;45151;43928;10782
1470;3;8404;84:04;84:4;Усть-Енисейский;9322688.0384183;11392244.5001149;10588305.5114123;11965023.4418248;8729988.2344797;9902308.99246363;23;23;2304;1806;1370;241
1471;3;7714;77:14;77:14;Одинцовский;4120071.94696344;7505257.1220913;7500052.08644626;7510868.49822585;4106332.83671868;4133048.00508448;7;7;274;251;112;2
1472;3;7604;76:04;76:4;Гаврилов-Ямский;4440161.3184127;7828584.40856775;7794347.32983039;7863841.46583228;4378430.64975297;4501656.79925284;438;438;33538;15841;13567;2446
1473;3;6612;66:12;66:12;Каменский;6876839.89958639;7644088.3217777;7584555.00773977;7695846.10214743;6798908.90246836;6947058.99734364;1075;1075;45062;34238;19253;5058
1474;3;534;05:34;5:34;Тляратинский;5170006.2026351;5172814.08359057;5131186.96255393;5214380.39886875;5133623.11714979;5208200.101518;153;153;3846;635;1487;812
1475;3;6828;68:28;68:28;г.Рассказово;4663659.45752496;6920621.25984345;6913262.25108944;6929446.71289936;4654255.90058385;4670187.40380305;86;86;16311;5665;14071;2000
1476;3;9014;90:14;90:14;Черноморский;3665569.78001406;5698989.97604441;5671295.66495463;5734744.14715319;3615627.38777449;3710750.2771207;83;83;37813;29620;56850;11026
1477;3;6331;63:31;63:31;Сергиевский;5684525.36721549;7151174.91991823;7095575.20398444;7227238.13733759;5629791.40251856;5737405.53594457;741;741;52374;34367;16359;3651
1478;3;7905;79:05;79:5;Облученский;14677039.8693897;6260930.37254595;6174508.54574087;6359119.61062948;14529451.1083896;14836703.2403266;263;256;24033;23334;9999;754
1479;3;7105;71:05;71:5;Веневский;4254734.94100431;7247542.52448839;7187231.51627685;7306571.88078167;4214619.27028267;4288965.82732413;385;385;54070;35307;23187;5478
1480;3;7843;78:43;78:43;Морской;3306263.85553008;8420504.84921113;8384638.69093083;8443106.93922731;3280022.22563035;3333945.32392457;6;6;1;0;8;1
1481;3;1626;16:26;16:26;Мамадышский;5693233.61585301;7505173.43891778;7448120.85318974;7573781.22237111;5633743.47023056;5742672.43709605;387;387;38129;33140;20787;3768
1482;3;9105;91:05;91:5;Морской;3702979.5408;5560288.5415;5494793.71143163;5613958.59366569;3684759.77914434;3757638.82602866;1;1;0;0;1;1
1483;3;6907;69:07;69:7;Жарковский;3583521.9486719;7536980.98317529;7489142.23567977;7591938.97267764;3522262.77693269;3626820.63835829;202;202;7553;4657;3016;202
1484;3;5246;52:46;52:46;Пильнинский;5117547.79857375;7476190.28842038;7428011.97393507;7543873.92699551;5077885.16989845;5164766.53558497;318;318;28158;16739;10448;3607
1485;3;232;02:32;2:32;Кигинский;6537018.34928156;7445490.63178069;7388969.14044213;7494625.51273584;6488639.71469004;6588495.31631788;163;163;12523;9290;8964;1760
1486;3;2348;23:48;23:48;г. Славянск-на-Кубани;4243113.2601074;5660238.92515256;5654974.30222084;5666788.90329343;4235674.27227353;4249827.05382014;575;575;23519;16842;20547;5692
1487;3;8702;87:02;87:2;Чаунский;;;;;;;25;25;1886;900;3456;218
1488;3;7611;76:11;76:11;Переславский;4310584.6872101;7723164.80302901;7665660.58932808;7791626.18998869;4241271.59459518;4382438.37746875;745;745;67828;42801;25643;8171
1489;3;7716;77:16;77:16;Люберецкий;4223384.10874694;7500303.95180473;7496839.17864068;7503061.47899477;4219694.59082482;4226518.50853548;3;3;369;368;1909;1740
1490;3;6653;66:53;66:53;Кушвинский;6623550.15389217;8021300.86645626;7959731.98702776;8084499.19098757;6557696.11313302;6674174.32530186;135;135;21105;21007;14248;1507
1491;3;6829;68:29;68:29;г.Тамбов;4611717.43115914;6932857.36794404;6922308.98539808;6946812.07685819;4600361.29657043;4622963.35602474;771;771;63935;41914;70378;10265
1492;3;4211;42:11;42:11;Промышленновский;9511984.16360483;7345048.56370324;7280379.38424578;7399469.67625887;9443936.60111823;9595556.23658357;257;257;26848;13769;22425;5286
1493;3;8913;89:13;89:13;Муравленко;8315328.17993978;9280600.85979202;9223271.52775329;9328242.40424757;8282708.23069542;8339749.73965459;42;30;7920;3494;3227;321
1494;3;535;05:35;5:35;Унцукульский;5216464.18972702;5264866.2149738;5246021.81809099;5294299.62075316;5189468.33833181;5247835.26107809;33;33;7449;2069;3235;1215
